"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Bahamas, The","BHS","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","73.4309930919602","72.9865977070107","72.958543983822","73.1171729225193","","68.4825277596342","70.1550221099179","66.8485709510279","66.6082984882599","71.1748382923674","67.4637005216324","68.1353747448236","67.9338597949571","76.8449677529389","76.9124951340656","80.1132762527216","77.6713093715448","82.3532099117198","80.9443811394007","81.4681699960203","82.2911248562995","82.168927024664","78.9289139147754","82.23601805932","81.1685350560517","82.2894501681033","81.0746293493506","79.8037823533209","76.9404412107644","78.3127058022028","78.5143453688038","77.1629606858626","76.7347109862933","74.8332759573122","73.1894241328204","71.1682917489027","",
"Bosnia and Herzegovina","BIH","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2913881242627","53.6000024224429","35.7000015027045","39.3643299503698","38.7094107305254","44.4868898150251","55.8577637094704","54.4694309590131","55.956493741408","55.4007721475353","55.1599997699087","54.6379250846117","52.5945301977368","52.5400305190839","53.6513184319494","55.6401390082957","55.5086658350993","55.8147335801076","56.7861635963636","56.157119931719","56.7834667643321","56.1754859045004","55.4138044960518","55.6864483143724","54.933849721731","55.7305876355886","",
"Belarus","BLR","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6120092378753","22.2222222222222","27.1739130434783","40.6091370558376","44.4107233181588","41.1505481742626","39.3642585709892","37.9104762424011","39.5825173998556","40.0357361906424","39.8946769143182","44.3475881023921","44.0705784232333","43.252800507592","41.8164578990954","39.6283221474447","40.8328812746793","40.4715469411405","37.9914446940769","42.172884617144","43.474996157587","44.1312307767417","43.293602989098","45.4221296473698","45.65231231308","47.7421762986709","48.5229965560459","47.6337185881178","47.8104508104582","48.426692673832","49.0748676924751",
"Belize","BLZ","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","40.6456346294938","43.1488801054018","43.8624945290909","49.2567775176127","55.6886196848908","56.6909898033657","54.3616159080016","55.7073732268065","55.2400739434078","50.761645315735","49.7384991551891","51.6466698306745","51.8262037645126","53.2422537063989","54.4334269172297","54.8443750692628","55.4079812891301","55.1516870150388","54.5585747859715","55.5957299083551","56.1446613742165","57.9632879854549","56.3966957726857","58.5748686651807","59.8747610986437","61.0323236136063","61.0180531105171","61.9325125419998","59.9124867575372","60.4330419155714","60.0856572970158","61.5466211860238","60.2704453943999","59.2825388507566","59.328223892785","59.1733024511882","59.4924679147475","60.072864301304","61.638675012354","62.4601529907064","65.7860725927466","64.3999929100507","62.4614275619378",
"Bermuda","BMU","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.9208362436141","89.7451182071164","90.6870885586941","90.0702562855759","90.8153554387691","90.4111192642738","90.1322785177954","89.7082682984063","89.6144956853432","89.1670529293184","",
"Bolivia","BOL","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","44.3138553219666","46.2354025814382","43.8277511961723","41.5400443178221","40.0228430019512","44.767031048672","45.7369162383156","45.254796302318","46.7168426371639","48.0323689169715","45.045045045045","44.4444444444444","45.2513966480447","42.4363057324841","43.2056649609759","43.4238119347905","44.2838761271537","46.4287507155803","46.1210309564574","46.4244260198555","46.1137880285455","46.6092010256256","47.5194973599989","48.9358525291888","48.3216049359933","46.730823286797","47.5103916447305","49.2203461609448","51.7171680022902","54.2201140352198","52.1618189875416","52.6537736050573","52.2995500061404","51.2880536260003","49.2849687013262","46.8201945899409","43.1317853469939","42.5095706516726","40.4960226445502","43.5085272345038","43.5524305510023","41.013191725216","40.4434919386356","40.2117817540524","41.4653506578459","45.97640028474","49.8023324477813","48.7378533993764","49.0940956880216","50.7199151225106","",
"Brazil","BRA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","36.324788854273","33.9845673769131","44.1586085749431","40.1736140436723","43.7606334271154","42.5201049048994","41.7311284527646","43.9609756011276","41.6569009241886","41.4203308682071","41.4718356399719","41.9154287408879","41.3705673652472","40.8207651773825","40.8626322349666","42.1406908594099","41.648656969874","41.1323818905037","42.708021385682","43.4481036473463","40.7992872978316","40.8812453769369","40.8576618482128","40.5252812626562","39.040938616165","39.2690831839258","38.87780881147","39.6997949156052","41.7899054216335","48.3673093108098","45.15164675347","48.8463324818366","47.0556921911362","44.1304568561983","43.4583983789283","58.1214163702779","60.3188797926266","60.6057128117431","61.1185930442759","60.2036566282485","58.251861249965","57.7136922463033","57.3481454732969","56.3578281380465","54.9204711078884","56.0758916152467","57.1381272102654","57.7262362097238","56.8048617737802","59.1450592134567","57.6128962360072","57.568205327644","58.7336025056285","59.6787579907717","61.2509913127862","62.3078671740674","63.2036958347051","63.3386728588763","62.6533503537406","63.1855656061928","62.9223836355469",
"Barbados","BRB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","58.7184792495701","63.812982338442","62.1168080099682","61.384064063884","61.8779203441371","50.9479371316307","53.4395359214636","54.4083724903887","53.2260659694288","53.2373569582872","56.1728395061728","54.6482492772246","54.2707117852976","54.3691716950082","55.0285006195787","70.9982703236966","70.511811023622","71.5201839550332","70.6072289156626","71.9366766813035","72.1529490917246","72.8270929743374","71.9502487562189","70.4394634662901","70.5912076806468","71.2632783134499","71.5010640039286","73.6922581683567","71.7417043153139","72.8538249383074","71.9348082209713","","","","","","","","","","","","","","","",
"Brunei Darussalam","BRN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","8.14922406543842","9.14669361825007","8.42126219390802","14.214062647866","18.3049465482877","14.8939659838284","14.5410097028502","17.4589408640035","19.4674264423867","21.7001686382156","25.4632211687426","26.9765101969738","39.267076875146","38.5612577358686","45.5196867843688","39.235758948704","37.4755242125059","39.4052212666145","38.635713866471","41.6875324088031","44.9729184686849","44.5674619970194","42.5737640371551","42.7273098354283","47.0558657817109","43.5804283698859","35.3058141386067","38.8229863382636","38.2444117641971","34.6302572795188","31.0193775691018","27.4930673672336","26.1173720769459","28.0055259094726","25.2511287926698","33.6858557583289","32.5026645264848","27.3568210101704","28.2803646984425","31.2455806351871","32.8360244834654","39.4304501477013","42.9752867502435","40.8510226942897","37.3368770036975","38.1775985851735","41.5110014794112",
"Bhutan","BTN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","46.229768209042","42.5914935258395","39.8476600799417","37.5431571415586","36.5996301944866","38.007553754519","39.1080647557596","37.8894906650569","39.417004099386","41.4606192708279","40.4893462919143","40.8555988097591","38.568942793617","38.7820316996788","35.2602553632966","34.314044812224","35.4029065810325","34.9859090216537","37.593916322832","36.1256939110001","37.0740314436757","36.3303083925265","35.020680355007","35.3423795866876","36.9746613579346","39.1330465484435","38.5776545623731","35.1770071224122","36.3266556109419","37.9433022696798","37.3121897073644","38.9984735262001","37.3202726157366","37.2022745621284","38.2347789983378","38.6186169053355","38.3235222612564","38.055682694688","39.925237228141","43.3552360191017","",
"Botswana","BWA","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","43.1201626323578","45.9088338230854","48.4914038931259","50.5384158023386","48.3026630083384","46.9512195121951","46.3414634146341","43.7567628628164","43.8947368421053","41.7641764176418","39.4488759970993","39.4273127753304","39.3784421715185","40.0413101209796","40.3221928348161","33.6379211878926","35.4559505409583","35.7133464825773","33.6639738214541","30.55971266088","29.907222121157","33.322203672788","34.4385436103536","32.7526538865342","31.5477483628689","30.0525707819609","29.7260116932248","28.9468101227459","26.9376318292733","28.4499199330495","31.8262706757322","32.9313878869617","34.7132294607849","37.8569894462519","45.3614354677907","46.2640168672126","44.7803827513668","44.1444144960115","46.1047337482711","44.4107348174785","42.7469105242306","45.2880633320755","47.5973823221757","49.6970639811907","47.9542918751357","45.2838110727775","45.1990064578077","45.7718682086831","50.0724892218712","56.8457303646335","55.0087212217755","52.7213823401517","57.6713839851015","56.6559982105991","55.7619822639247","58.1463596647184","56.9726759138025","59.1165073358027","59.4073436655569","60.7238394864526","63.042727418559",
"Central African Republic","CAF","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3114300877529","29.3293728575983","28.5700359301451","30.0733246408091","39.6357425253126","41.7930947499834","42.1323928377645","41.681029221944","41.8795769053056","41.9693021031342","41.1669599063062","42.5086499381081",
"Canada","CAN","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.8229287844789","63.5833282830377","62.5709259790241","61.3006673218433","62.541468806109","63.0157654393488","62.9236129817923","62.4043589843411","62.0334657453398","62.7231931063883","63.0964212821521","62.7344542075025","66.8690424823749","65.7334191252823","64.7982061516417","65.1632411251064","65.1674412760895","64.9019974464847","67.0009977683349","67.9588532993538","67.1166720622468","","","",
"Central Europe and the Baltics","CEB","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.1596705603945","50.809029469439","51.0620171374226","52.4187816971988","53.573482855411","54.8885914780666","55.0497846904218","55.8360050321424","55.5530549201438","54.3188679210028","54.7968192336609","54.7027453968475","54.6519613931756","54.7859385745577","56.1298812256217","55.741034950294","54.4285172892996","55.6734164965209","56.2343109143997","55.8559140788284","55.9175979370578","56.4973569950978","57.0107121989514","57.4122319660935","58.1015858729916","58.140022096577",
"Switzerland","CHE","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.6363322468165","65.3897932262437","66.4844209203594","66.9649343321688","66.230029850514","66.4923687925365","67.7968959617423","68.3529951025499","68.8823303597982","68.5400628412257","69.0159115844924","68.66745642001","68.789211733323","69.365976709269","69.604726794078","69.5055061306091","69.3601899949365","69.3690605636684","69.4408923582721","70.8330944030361","70.8447395181544","70.566718772849","71.2484502173477","71.165806084569","71.4921461266165","71.8002193419881","71.9334696216531","71.860121490866","71.8563193068553","71.7299500273028","71.9690094496199",
"Channel Islands","CHI","Services, value added (% of GDP)","NV.SRV.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
