"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"East Asia & Pacific (excluding high income)","EAP","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","41.9647749374363","31.1267899433733","30.7750731161561","32.2025186065362","34.2933432528936","34.1425702568323","36.564535305784","33.1897003423248","30.665577403596","34.4748566665329","38.8578335792585","40.4083529235857","41.257540570068","41.3022737338095","41.1274476505781","43.6745970502305","43.5599446283765","45.1659249899447","46.0650805299269","45.511044399852","46.5175446746633","44.7213712586857","43.4104475528013","43.0503640790741","41.8939397417787","41.0907283334551","41.5404228029753","41.5728429994781","41.7404695997065","41.0755589536709","40.2147644846281","40.78571642454","41.9293016680969","44.2020040976411","44.2646245233185","44.8617947311649","45.3527000403544","45.4689434380649","44.5629604463978","44.1446577002377","44.0846479525207","43.9388025228419","43.6664804137166","44.3582931521693","44.706370616064","45.6969502019151","46.1830053203425","45.5834734020185","45.7544276982706","44.7285103889876","44.7598763893801","44.7771050698558","43.8963812109327","42.7903228525923","41.9070563903203","39.9080543909297","38.8180362826921","39.0468178986319","38.9820905574787","37.9734914352136","37.175685793538",
"Early-demographic dividend","EAR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","26.0976321720507","26.3402961330465","26.0985464017878","30.2264451034822","30.6385422568035","30.6691371180192","31.7765484709284","32.1180181129456","33.0476005380212","35.864668433675","34.7876152723801","35.304902072518","35.1543583530739","33.6070550985596","35.0091298032054","33.9613546725469","33.7366063668639","32.9960009691204","32.9937903408405","32.3708488459975","31.2202089517614","30.8537512229099","31.2734942328755","31.4799094294984","32.1597070999428","32.7409657818722","32.2595805148528","31.9983346776843","32.7523162760603","32.7558901165558","32.5827331233289","33.3077859432161","33.1225328749278","31.9154196044535","32.2515210139628","33.1206133762458","32.6002621021104","33.7874258032049","33.6713701796836","34.7325883684618","35.7105576692939","36.4556112990217","36.1086463973368","36.7683250542162","33.7343873204845","34.07545640107","35.1017063068805","34.4771540964389","33.6576901294554","32.7263949932523","30.3629699632381","29.8609871008368","30.4426241886135","31.0053164494727","29.8183814663315","28.82924547689",
"East Asia & Pacific","EAS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.6252068550634","38.7580643527785","38.8913531241444","38.7421349043194","38.1245117919655","37.6176910741446","37.1623991908341","36.3189280217443","35.9647809127501","36.3047495823989","36.5619559511313","36.9633890718392","37.125092640102","36.7638739264208","36.4105435149413","35.4504311252821","35.889363289306","35.434163788906","34.9402095810943","34.4491427049687","34.3762606431077","33.7964498878186","33.1964892834699","33.4775640662001","33.4175835539495","","",
"Europe & Central Asia (excluding high income)","ECA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.4300190775264","40.6950439003467","41.4224571923305","39.3311603655231","36.9809032497929","37.9412221346117","33.549658432064","33.2344878126833","32.6714983253751","32.205033989525","31.4630458024603","31.4850181116809","30.1694929589365","28.6250563684499","28.4434796108087","30.1727031799038","30.8140500952268","30.9467565100235","30.8410445668131","30.8471603305294","29.1416124910799","29.675874682238","29.9528080514475","29.2908972487491","28.8022742341602","28.6365218867775","29.0196602462003","28.9084552919334","29.8854757102488","30.9194112168544","30.0868317961944","28.805094334664",
"Europe & Central Asia","ECS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.2097760493083","29.4495008408398","28.3819168918411","28.4638162275079","27.5159690287874","27.122933253711","26.7965684042663","26.4670931419098","26.055966285085","26.172512813589","25.6512528985723","25.077320583789","24.7465640160966","24.8948279325114","24.9229223946004","25.1216311144442","24.9634942584757","24.8062579027937","23.315477479","23.5498063601498","23.6051197690332","23.3472604780984","23.045524672597","22.8647583349314","23.0150246256886","22.8833034189821","23.0334728045416","23.1778401401784","22.8478966171785","22.3612838710932",
"Ecuador","ECU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","22.0207609338841","21.6682342616173","21.6932805067327","22.1594133753454","23.7626962521825","23.8235905551942","25.3221286208196","24.6319110223745","25.0430559683031","25.6604756202432","27.4613684373877","28.3562788332304","27.0508029618836","24.3824375496479","26.462607578786","25.6197907574964","26.9810310043415","27.9155881634264","27.0858915242842","28.6975051683782","26.8037110620226","28.2320867701343","29.596376560594","27.7271910407804","29.526825192577","29.4952171050321","27.1639087535131","27.1962178522933","29.1135958937974","28.9542478952649","30.1298131240122","30.4402032951511","32.6149002241668","28.5826832634873","28.2500633665148","27.1405229373742","26.7891803608979","25.8733559916857","25.8163124547115","28.7803284365777","33.6175944877013","29.0495989835675","28.8079647076276","27.999299352527","29.7117039863263","31.5445808829987","33.8867080249743","34.4581317472432","37.9193050944151","32.4176148293515","34.7241859855329","37.6346398733428","37.755274568157","37.1461281071133","36.7788237639279","31.8721276736767","32.0230096159111","32.5235875609332","32.5426250874751","32.7023208798527","32.0045044931074",
"Egypt, Arab Rep.","EGY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","21.5592572364828","22.05468949655","24.7564785884948","25.0480637187586","25.040293040293","24.0697417788568","23.9929660982293","23.8085845037084","22.7294210319023","24.1186075855415","21.4205397301349","22.1228189708801","21.6674543382169","20.4953715286465","23.2760755532542","25.4079825123431","23.7747218327715","24.7018843104057","26.1683964871338","34.7293569254186","33.388658249569","31.2813249739022","30.0454221588885","28.5864661654135","28.7658227848101","29.5951742627346","27.8866213151927","25.9417475728155","27.4496748376623","26.5896096103896","27.4060538622129","32.1333348444444","31.411214953271","31.1469072164948","30.5028571428571","30.2450980392157","29.5187445510026","28.9996239187665","28.6450939457203","28.4008452535761","30.7518670979124","30.8988569835517","32.1817629981525","33.3705868263473","34.6679167525242","34.1487279480037","36.1547353084021","35.0653866809882","36.2125516471245","35.8164459796584","35.7845184816841","35.9517175990081","39.2513047112916","39.8869597935928","39.8903333333333","36.6302058185687","32.4559533476046","33.7507636887608","34.963390724298","35.6234456323632","31.8041443298969",
"Euro area","EMU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.6146643086285","27.9618797060335","26.9082490412395","26.5346888503563","26.4776455943045","25.9226009770156","25.6970796190312","25.5653161909872","25.1398478854629","25.1431522003253","24.8774399384608","24.4739602858937","24.1211766802669","24.028892920693","23.837176722","24.0168558017356","24.0001886425535","23.6307981561636","22.1862913831028","22.4046030538842","22.3534968041459","22.1473219199926","21.8404708436275","21.6873355707807","21.915656915222","21.97014946799","21.9195831602623","21.869189088819","21.6815772495843","21.4774082045478",
"Eritrea","ERI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.760506699593","13.6107250878771","12.7992183683439","15.0839347984754","18.9062287347457","20.980605584847","19.280352024027","20.8742099172082","19.160680418751","18.5335104260986","19.1738449069837","19.69660113404","19.6127388525368","20.4623875049573","18.1529072515031","19.1952082293037","25.9146824489119","21.8193391437224","","","","","","","","","","","",
"Spain","ESP","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3344333764666","28.0791409701085","28.0646987682661","27.8474728998387","27.8950116077439","27.9692398406424","27.9553433486497","27.7457734753559","27.4212044384282","26.9939506909756","27.168932784246","26.9325369113878","26.3036486821956","26.2904209939065","24.8996795168532","23.1597758571989","22.0811402539851","21.0346436181201","20.2795516823672","20.0806465676767","20.0869532939244","20.0085290526467","20.0600412956044","20.1231314994258","20.4779670493874","20.578266164333",
"Estonia","EST","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.4127849922701","26.5909993081163","26.1448913729632","25.2734242237477","23.8219633107133","24.8499702416302","25.4997663831085","25.4747527192514","26.1030552829422","25.4348911237858","26.2760857353757","26.9642569806679","26.8866644229988","26.1874089674862","23.3429434151636","24.2009719513891","25.4901539015155","25.0787544021056","25.1866981986185","24.6108992125368","23.6900638358327","23.8462479153261","23.6159422926254","23.6632482849039","22.0384487450319","21.8782419923984",
"Ethiopia","ETH","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","8.74065533147539","8.83330308660475","8.483486880068","10.1424638535565","9.17405720536875","9.70419114143965","11.0048297987972","10.2759174912097","10.3178550393303","9.30386684939494","7.27710548979587","6.09401563487092","7.45466652879897","8.18345758473309","9.28620216842524","9.78369113501422","12.202172815227","11.5703797904463","12.1947913304061","11.4104671171237","11.9279294612334","12.7402796419574","12.8995022232624","12.6855403366012","11.7888335264129","11.5923160493911","11.5894966658928","10.2068542889297","9.68348044252178","9.43512813822331","9.6646421928884","9.47613796506918","10.9445569914695","13.4713245062584","16.2977936386153","21.9325682020946","23.5819061799905","27.3057021409277","24.8223675100372","23.1050196941692",
"European Union","EUU","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.5464345867124","27.9260499372153","26.9778654978637","26.730698816678","26.8123649283885","26.2800936646357","26.0832827444252","25.9018449232174","25.4545706609924","25.4394913113722","25.1663961532647","24.7693992250403","24.4358254554507","24.4098424507655","24.2454488645064","24.4502433683577","24.4345072469824","24.098391707385","22.7233840794433","22.9380502042357","22.9440605178385","22.6633990325398","22.3066346130509","22.202423455758","22.4307787584791","22.448823605984","22.3561005363392","22.2923086996695","22.0987627775407","21.9017616178643",
"Fragile and conflict affected situations","FCS","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","37.8118436549212","36.3098915278639","36.8320183457916","35.8901112693422","35.5062362143251","35.2552283565329","36.0743441941056","38.6542719184937","43.8565075692838","38.7145033171916","38.2429179933001","36.9030798246095","33.2320765729287","34.7219663746867","37.6913503980403","39.8964095672545","35.6574834630942","38.2219332956902","40.7096279462777","37.3047473345976","38.7610897604936","40.0208331652611","41.2460717991635","42.5785995064039","42.3083765467656","40.7647408003202","41.8223596654097","33.6882467295802","37.6028757844194","39.396622516722","37.4183520632887","36.3495766067405","33.7830286565197","","","","","","",
"Finland","FIN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","35.4864666905625","34.0555164044406","33.49745983031","33.6299100133502","34.3121602183981","34.043438214933","33.5828933196732","32.7430320304652","32.5975875356006","32.0445192667415","30.9245428792171","30.1245753114383","30.4772874948314","30.0874574768974","30.3966655412092","29.2230565419585","26.5135387058539","26.2579321082305","26.9589769916461","28.2217985873123","29.4909131498036","28.8402574375753","29.0270470277149","30.5294088351013","30.4358788490025","31.5899796250421","30.9462897917416","30.1099093517234","29.5290249029648","29.3730079744013","29.2518535160638","30.2411262196568","30.6700094081423","29.5632254909531","25.6603960450516","26.1582944887665","25.0310609198073","23.3787810204092","23.3216360530733","23.0974832887862","23.305816401353","23.4973657352495","24.4006875798163","24.0213782007394","23.9306420933901","23.5978051687182",
"Fiji","FJI","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","22.8599221789883","23.6510791366906","22.6883561643836","22.4728487886383","23.0886850152905","22.7023319615912","21.1550533584432","20.7507820646507","18.7824445493157","20.0535782625335","19.6866628180128","20.2222222222222","20.4480760227461","20.5292801263577","18.9971302819862","17.9578467673028","19.7019478995541","20.15858288517","19.1856060606061","19.5404167415125","17.8125531594683","16.9606367129303","17.4437860832574","18.2219333652596","19.2522522522523","19.5730032753842","21.3664417119512","21.0878131313131","21.4522477962782","21.9594954845432","22.2599682854311","21.9628109685384","20.8191923201848","20.7719603642207","21.3514050901379","20.9590500837266","19.0241472431242","19.5873526859446","20.6243487506645","19.9006036116931","18.655828671008","19.7616287741578","16.4509285714286","16.1619035995268","15.4808293965184","16.0860936934707","16.677811857564","16.972580397166","17.4133402875203","16.7229680523622","16.3372143531674","15.0127657452154","15.1712702717256","16.2026860305427","15.6940496694084","15.5373242579781","15.5858035556379","17.7706755988971",
"France","FRA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","30.275013878806","30.6666666666667","29.9862931852529","29.6689343825438","30.1674793300827","30.2818560100495","30.0569869364692","29.712435088503","29.3326372040171","28.7934072584234","29.0450126493659","29.5031100205433","28.8835494322212","29.1879996657288","28.7528598107629","28.6489511438213","28.1689727524834","28.1121356422767","28.0122771538804","27.6288892795259","27.769882905018","27.0676588527114","26.4465715226736","26.2427134318813","25.7783969562819","25.6386195391513","25.4599826171501","25.050614322948","24.9812205811622","24.3867093361789","24.4564546778214","24.2996963465405","24.0066384729037","23.061957641892","22.2443716113765","22.3097778576723","21.6751872206065","21.5273013056389","21.4448448697237","21.2017281953806","21.293939814079","20.9383695228189","20.649452806316","20.1918111986146","19.9575239477964","19.6096052732169","19.2840844714528","19.136739193143","18.8138306949478","18.304842642771","17.8457356302771","17.978166208294","17.8685506155676","17.9718012893511","17.7459396724758","17.6796917075443","17.4341320487761","17.241152651745","17.0747329061413","17.1352034127768","16.2941481306937",
"Faroe Islands","FRO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.9411883562105","18.0632861182552","17.5656726184912","18.4731513761948","19.0622366678705","18.6809725566698","18.2996519813335","17.4792981643407","17.2314445263577","17.1736131164373","17.5732015128178","16.1661431179383","14.1858807843498","14.4970237204989","14.6336125134969","14.3280264058613","15.9833247915599","16.5746834695865","15.072408743288","17.0017708545549","17.3484533942288","18.5463178341047","",
"Micronesia, Fed. Sts.","FSM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.8576235708583","7.57632540736094","7.05069974151403","8.1521667121268","7.85325735155503","8.1825149889528","8.25369370326458","6.78690006317078","6.63700750795839","6.11885812284587","5.25131861313183","4.05455666302098","3.15019595992324","3.7592567750644","6.88639333020794","7.23546957154562","8.16256646287716","8.33815382612674","7.30622569467212","6.03007725093901","6.11327565271435","6.0469468364427","5.4294252983908","4.86644143802327","4.86413047473831","",
"Gabon","GAB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","33.91758096792","31.5653631491396","30.6017319721469","38.1333619190143","30.7543888853353","33.8738738738739","34.9337971744697","37.874251497006","45.5418256401027","45.5865232210736","47.5977547267587","45.5756327307326","51.2442488479263","47.8584047175667","63.3575464083939","62.2837370242215","62.3557224308163","58.2584758041148","57.826409495549","61.7592305305616","60.4291086042911","58.4087660790853","60.6358819076457","56.8366478371895","59.6966970826372","66.5278240586471","47.5006362942224","48.8482205977653","35.9495665469447","41.7296892549607","42.9964210786129","44.6122263402268","43.3198221933985","45.2483603773092","52.6190342978612","52.3634453781513","55.3659708871189","53.6521823035605","43.1417769376181","48.8157436433299","56.2551964968682","47.7100745088105","47.3156667989635","47.039168102841","51.5005373966573","59.9223608108533","59.4663196551434","57.2222057277107","61.7420000109434","50.4467532257807","55.1924628129793","60.8812104603294","58.8246016166913","56.6086168745367","52.7222416492686","48.1836272956901","45.0378509060717","45.4673089938161","47.1437441856787","47.2081807833901","41.4690619817209",
"United Kingdom","GBR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.8431259775888","27.1233061611257","26.7203850216463","26.1296642523886","26.6573663841459","24.7587278473643","24.8763040566979","23.991804570528","23.3855805031251","23.0813694034731","23.1491011953645","22.0515208081695","21.7056743828889","21.1160272188558","20.3345986478517","20.3066965868842","20.3403913324027","19.7580340020115","20.0299007273201","18.9151786262046","18.9918351310408","18.7163018080994","18.6905366959346","18.9310332431631","18.5471559971831","18.4199024713475","17.8524518827781","18.1674309742517","18.1245424392285","17.8321903771643","16.9163069431957",
"Georgia","GEO","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","32.7433628318584","33.3333333333333","35.3846153846154","34.0909090909091","33.5714285714286","37.1428571428571","34.3065693430657","35.2112676056338","34.9315068493151","36.1111111111111","31.3333333333333","34.375","23.6595174262735","","","","23.0399379604498","22.2200267843421","21.7996455665956","21.2306172491047","20.9975012824544","20.536409949056","22.7373927038627","24.0854263728821","24.1757682481195","23.7580566049101","21.7144431794284","20.9005637350092","18.9437428243398","18.9263871900367","16.8521098361257","17.9546052192616","19.1723013299152","18.5128579972091","18.6984320781391","19.1524974215412","19.2554972653198","20.2143684251845","19.9177567411221","20.3125586294549","21.6332112465543",
"Ghana","GHA","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","18.6221009549795","18.3794466403162","20.4787234042553","20.3529411764706","19.1404297851074","18.2381584772023","18.28","17.7264653641208","18.5946872322194","18.1330472103004","21.0107893242476","19.215445908673","15.8380363701514","12.0270656628228","12.2811990645596","11.8687575842434","9.16200809627406","6.24746966489688","6.62852237038003","10.5820868491763","16.6766749842588","17.1531483614363","16.3190348525469","16.5658925642792","16.7237975351641","16.7728295270022","16.9642463591578","17.3750880792044","24.8185739004674","24.8991354466859","24.2849955493634","23.5785407498214","25.6678050646903","25.2665356151711","25.4127834089738","25.4039222907651","25.2159797429519","25.2756743481642","25.2099150968066","24.716756265122","25.1254359413042","19.8033850135703","19.4928065701","19.3995645523361","18.5140921293401","18.0149428066597","23.8636600934779","27.1365335859295","34.0898222456037","35.1917572248838","32.136879835135","28.3442725324678","30.3713311731212","31.3922992867753","31.5979151971596","34.6854824024051",
"Gibraltar","GIB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","34.3754697129115","34.3699977132403","33.4098337282292","33.1919986169991","34.6094366373189","30.5777662801165","26.8754986951233","28.425846872711","25.1256366577326","28.1093289487557","29.6990218891019","28.7900232015202","30.8543956019815","28.8570624298145","31.3822625803305","31.8157611847807","31.3216259976951","31.7238629093912","30.5082263985754","32.0600690515079","34.2753979074643","30.7663999711108","32.932842428637","32.2887283887585","32.3138345023148","32.6143980733776","31.5767628020288","29.6407145537295","29.694167389442","26.3246397759879","30.1038471669991","31.6539844960006","30.878170005732","28.5350463876243","32.7303708682801",
"Gambia, The","GMB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","8.29639012032932","8.34305717619603","8.33819241982507","8.34218916046759","8.21477742083525","8.20960698689956","8.27702702702703","8.2421875","8.29774252593045","8.90756302521008","9.61152999137766","9.55313135855634","10.64453125","11.6461969733695","13.0151875187244","12.4832045201374","9.55221056347126","10.9197423793071","16.6456891126495","13.6469651288469","11.3176726820162","10.8373910814967","9.48880628301518","10.3520288514595","11.0094868914657","15.3600082540112","15.1700344847053","15.2001134942257","14.6255331929646","14.8739294389833","20.7036645851415","15.5743459685956","16.0687098180446","15.5942068592991","14.8226733584981","14.7668246416842","15.8069767662158","14.849025053224","11.4516644496493","11.4940795967501","12.1238923802598","11.8795399698303","11.16205074884","10.211007546291","9.82816623642272","11.5126603208193","11.9583688371148","11.8946963108623","13.214834279827","17.1434530643603","20.9355929614924","17.8927550195818","17.3104251773373","15.7929936821528","",
"Guinea-Bissau","GNB","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","21.2455008928819","22.0778514475962","22.4622336663519","24.3939026147906","25.4917959084445","25.361683251167","15.5265278311044","22.6390859300374","19.9873606262363","19.862675562457","18.7269085768143","15.918925297019","14.4088556743759","11.4559605098999","14.3712651762337","15.6406087752399","19.8033460165321","12.2941910281837","13.4662809887037","16.3573790519034","17.4179502784626","9.24732288519992","10.3872072987253","9.67251852236136","10.8660773754219","11.4770973782356","10.9053472663264","15.0275925866854","12.4786535303777","12.0846700700074","14.1093889321015","14.2484046530229","16.1566116244247","17.4857427666437","15.5878778374564","14.378578167203","14.0024622980802","13.2001259124908","13.8815641650116","13.3610653606658","13.1417428629181","12.4017920538388","13.5424450868805","14.4247065412081","14.4150495042825","12.2539713386309","12.5535840489187","12.6001704349839","12.6652641313712","13.2629614582098","13.4801601747361",
"Equatorial Guinea","GNQ","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.9149022419933","81.3016985801085","84.3491943279293","75.3247324271881","74.7445614275894","78.0648736926197","77.3115042713314","72.4492577432395","70.1909452181904","59.1005872679086","52.3302543282798","56.8622280929059","57.2950813328127","53.0364749200023","45.2115265093276",
"Greece","GRC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.6146772786065","18.8653933533141","17.9341070000541","18.2005645517973","19.1269514125286","18.7476026086337","19.3327721980439","19.4387223101441","20.5175170632411","20.3440194952788","17.8044902430163","19.9872430001055","17.9983580452168","15.6597780597816","15.3134706116254","14.9012223276549","14.377117800521","14.8057176864943","15.0822149924587","14.1137771247844","14.5179144061032","14.551331016071","13.761404522314","13.2259986047417","12.8862960176626","13.9128567755269",
"Grenada","GRD","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","10.8470749550638","10.5153480173641","11.1990070498427","10.2001519988392","11.6960196087249","13.7217069526074","13.0204536076812","12.4923419912273","12.8475029024482","13.3665220041479","14.1745909679906","14.4188804971622","13.4415579703239","13.3015856636916","15.3237567857892","15.2737436251632","14.8867611428621","15.4583967065918","15.850364847362","15.5565744040166","16.1700953032473","16.6491228755061","17.3663982097167","17.9095188316552","16.5118570725163","16.6171559487198","17.0087138352588","16.7118338408484","22.8478487752929","19.4226500215903","18.8185412969453","17.5549887040486","14.7258701794622","14.7095659305086","13.3429542169294","12.3179842070275","13.3978833130856","12.8104181844852","12.3243977331582","12.1551729461193","12.715876749963","13.4838439793629","13.5560522075706","13.37878504514",
"Greenland","GRL","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.6329587285511","15.7106615256395","16.2443320622729","16.7222152612455","16.7841075175753","18.2172094154952","17.9822750464506","18.0842449211536","18.0605185920164","18.911785135448","18.1332272290195","15.6961945959501","17.0467116297327","17.6874070578423","17.0771695393831","17.6426325130515","","",
"Guatemala","GTM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","17.0454571913367","17.8334148270655","18.5598142414861","18.6573610679913","19.0636247559534","18.6645850840336","18.8133968158001","18.7635368581354","19.1988549276485","18.7242707171998","18.4936476590142","20.102908386461","20.8825902424016","21.1965465951785","21.5246929700492","21.9869331234848","21.7464982255069","21.2363285959503","20.5041858340691","19.7562637829328","19.6696197610857","20.0904715236111","19.8464241397194","20.1908007843505","20.1050481756504","19.7877597547569","19.5754638267262","20.0092308259127","19.8796257082051","19.6855446033237","19.6615925421153","19.6854390723014","19.974251757491","19.9943682814931","20.1198731851264","19.7911162779183","27.3420734989877","27.1826895247297","27.4424966147734","27.8833550863791","27.5811372404814","28.269045356288","27.8843638206437","28.116816136255","27.5259745150329","27.4918265373292","27.9436212267543","28.1234371173336","22.9529484330494","23.1927165333151","22.7375109396278","22.6144411202747","21.9049097758764","21.4271979658517","21.8211743745573","22.0777075124322",
"Guam","GUM","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","27.8615490061686","28.1230382925298","31.8073010173549","29.6382343179555","31.6262353998203","31.3931034482759","31.6872427983539","32.518222431225","34.4722524483134","34.8776574408343","35.3435399551904","33.7883354015245","32.7548806941432","29.7456575682382","30.1455954750183","31.7389473684211","32.1186515271543","32.3641860051569","30.8432594462412","30.2013422818792","31.6976127320955","25.7983735628287","25.0345781466113","18.5967302452316","20.5652422991436","20.6666666666667","22.9493098133322","26.0143877405932","25.7612379352643","25.8664100212823","17.3954682692168","20.2124929425653","16.5061839346086","23.5521953859685","24.2222894488753","21.0125627256378","22.609274540493","21.8489282031611","20.8727614415892","19.8989207280821","20.0012299787296","20.0826363267013","19.6492758825796","18.0496168369614","17.1139253470055","16.6691938643683","22.0716791474769","23.658730986145","24.7390480321088","24.5698580748062","24.9026451359856","26.4536862005812","26.5876867900405","25.6280659126844","24.3920986020116","24.7186718250582","29.382927306177","26.2071479480994","26.2597190755459","28.6893031668477","38.7960801467797",
"High income","HIC","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.7883663420931","26.2751092065782","26.06329536181","26.1791389044416","25.3486819698759","24.7744753883168","24.7347319441125","24.8703585151387","25.0363100294707","25.2659953435359","25.0882547358904","24.7349375448829","23.1185098285441","23.5719489129943","23.7080820291691","23.4714491297658","23.3326136964018","23.3532285063227","22.8835875701142","22.4845237234653","22.7329670681292","22.8778829085711","21.6805493424542","",
"Hong Kong SAR, China","HKG","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.0823834898067","11.3479853036237","10.6365250153969","9.85860238455791","9.17294443444659","8.45767902983093","7.99587055850563","6.89108505436297","7.00210309068239","6.87119744221016","6.83582798711052","6.71717250042648","6.84452438540072","6.94769922906227","7.0675064878175","7.05801657854796","7.47619495044647","7.21937862301947","6.47958692386457","6.25573023595916","",
"Honduras","HND","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","17.0713540890809","16.6619876473891","17.8465506125081","17.9912237932716","17.8118161925602","17.4284871719257","17.137921629239","18.9098812907541","19.5964749536178","20.0673637674129","20.0553250345781","20.4514363885089","20.4856799804284","21.7534258495028","22.9096181730304","22.4644128113879","20.7715141235725","20.3354303784196","23.5662951837461","24.532661481511","23.6858897233701","22.5221219093964","24.9619172541375","25.0998194318352","27.1754276485733","26.5599659764218","26.2040025875905","27.9173982232181","27.0702824491832","29.2349900044363","31.3309372393493","29.2344624608522","30.3625468233582","30.7220021753441","31.5413042036894","31.1009637814889","31.0089047275255","30.1958447482195","29.7440199220218","30.7115516796726","29.3809338966492","27.6950607056328","27.2623882644585","27.3716581546558","26.5378388000557","26.2400447570959","26.7848832699915","26.1566692583548","25.9497768626944","26.0219596984677","25.5871307044098","25.8142160143128","26.1135718011836","25.4093197152808","24.510778796214","25.6499709386427","25.8278974975697","26.5389223099615","26.5924587973715","27.0767291297681","25.950158911833",
